date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-03-13 10:00:11,theblaze,,17,11,45,"In wake of Jussie Smollett's 16-count indictment, sources say 'Empire' cast, crew worried show won't be renewed",,,,1105770522640556033,https://twitter.com/theblaze/status/1105770522640556033
2019-03-13 09:00:02,theblaze,,4,39,58,"LGBT hero who became first legal nonbinary person renounces 'sham' transgender life, becomes man again",,,,1105755383451344897,https://twitter.com/theblaze/status/1105755383451344897
2019-03-13 08:00:07,theblaze,,2,3,10,"Michael Jackson episode pulled from 'The Simpsons' after molestation claims — but not everyone thinks it's a good idea",,,,1105740306966872064,https://twitter.com/theblaze/status/1105740306966872064
2019-03-13 07:00:10,theblaze,,23,10,33,"Actress shares photo of vagina cupcakes to ‘honor’ International Women’s Day. Then she’s forced to apologize. You already know why.",,,,1105725218214035456,https://twitter.com/theblaze/status/1105725218214035456
2019-03-13 06:00:12,theblaze,,20,14,39,"Alyssa Milano, privileged actress and #MeToo activist, catches major liberal backlash after claiming to be a minority",,,#MeToo #MeToo,1105710126927962112,https://twitter.com/theblaze/status/1105710126927962112
2019-03-13 05:00:09,theblaze,,162,26,55,"Nancy Pelosi says she sees herself in Reps. Ocasio-Cortez, Omar: 'I was you'",,,,1105695016473767937,https://twitter.com/theblaze/status/1105695016473767937
2019-03-13 04:15:00,theblaze,,19,14,19,"California Gov. Newsom overrides state law to suspend death penalty with executive order",,,,1105683654456545280,https://twitter.com/theblaze/status/1105683654456545280
2019-03-13 04:00:01,theblaze,,8,32,56,"School suspends Christian student who posted Bible verses in response to LGBTQ pride flags — and her video goes viral",,,,1105679882586071041,https://twitter.com/theblaze/status/1105679882586071041
2019-03-13 03:45:01,theblaze,,42,18,26,"New Senate bill would rein in President Trump on national emergencies — and 15 Republicans support it",,,,1105676109532880896,https://twitter.com/theblaze/status/1105676109532880896
2019-03-13 03:30:07,theblaze,,34,45,79,"Ocasio-Cortez has capped her staff's salaries, but hasn't said if she will cap her own",,,,1105672360387100672,https://twitter.com/theblaze/status/1105672360387100672
2019-03-13 03:15:01,theblaze,,6,2,13,"WATCH: NBA fan permanently banned after this allegedly 'racial' altercation with a star player",,,,1105668557420093441,https://twitter.com/theblaze/status/1105668557420093441
2019-03-13 03:00:17,theblaze,,175,14,41,"Failed far-left gubernatorial candidate Stacey Abrams says 2020 presidential run 'definitely on the table'",,,,1105664850674544641,https://twitter.com/theblaze/status/1105664850674544641
2019-03-13 02:32:32,theblaze,LeonHWolf,10,41,282,"When your editor’s got jokes ",,,,1105657867305127937,https://twitter.com/theblaze/status/1105657867305127937
2019-03-13 02:30:11,theblaze,,10,6,39,"'Empire' cast wanted to send a supportive card to Jussie Smollett, but crew responded with disgust",,,,1105657278424858624,https://twitter.com/theblaze/status/1105657278424858624
2019-03-13 02:19:15,theblaze,,9,90,119,"Lisa Page testified that the FBI was close to charging Hillary Clinton in 2016 — here's who shut it down",,,,1105654524163903488,https://twitter.com/theblaze/status/1105654524163903488
2019-03-13 02:00:17,theblaze,,255,68,102,"Obama is human, President Trump is 'really not,' says Rep. Ilhan Omar",,,,1105649753457676288,https://twitter.com/theblaze/status/1105649753457676288
2019-03-13 01:30:08,theblaze,,50,10,14,"Democratic state lawmaker proposes 'Testicular Bill of Rights' in protest of abortion 'heartbeat bill'",,,,1105642165454147584,https://twitter.com/theblaze/status/1105642165454147584
2019-03-13 01:00:00,theblaze,,26,30,59,"Black transgender woman arrested after alleged 2-day, racially motivated crime spree against white people",,,,1105634581439541252,https://twitter.com/theblaze/status/1105634581439541252
2019-03-13 00:51:40,theblaze,TheLaurenChen,1,5,17," tomorrow ",,,,1105632482031009792,https://twitter.com/theblaze/status/1105632482031009792
2019-03-13 00:30:06,theblaze,JonBelec,1,0,6,"",,,,1105627057424351232,https://twitter.com/theblaze/status/1105627057424351232
2019-03-13 00:30:01,theblaze,,5,42,95,"Greenpeace co-founder destroys AOC's Green New Deal, explains how socialist plan will trigger 'end of civilization'",,,,1105627037639806977,https://twitter.com/theblaze/status/1105627037639806977
